Vignette,Class
20180528_Huron_303_2mm_rep1_000006_vign001943.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004248.png,Chironomid
04192021_Huron_40_2mm_Rep2_MS_000011_vign000816.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003157.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002864.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000009_vign000749.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000025_vign000147.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000008_vign002841.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000014_vign003310.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004316.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_vign001082.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002280.png,Chironomid
04192021_Huron_40_2mm_Rep2_MS_000018_vign001070.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000012_vign000840.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003810.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003521.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000016_vign000975.png,Calanoid_1
20180508_Huron_117_2mm_rep2_000010_vign004469.png,Bosmina_1
04192021_Huron_40_2mm_Rep2_MS_000009_vign000730.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_vign001115.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002279.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000028_vign004372.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_vign003897.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000028_vign004374.png,Calanoid_1
20180508_Huron_117_2mm_rep2_000014_vign004473.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000016_vign003444.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000003_vign000551.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003069.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000036_vign002014.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002461.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000004_vign002533.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002646.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000014_vign003285.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004202.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000016_vign001900.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000007_vign000656.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000033_vign000180.png,Bosmina_1
20180508_Huron_117_2mm_rep2_000025_vign004486.png,Bosmina_1
20220525_FISHI_158_2mm_rep1_KG_000007_vign001611.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_vign001612.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003620.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003395.png,Chironomid
04192021_Huron_40_2mm_Rep2_MS_000002_vign000518.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003818.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000007_vign002699.png,Chironomid
04192021_Huron_40_2mm_Rep2_MS_000019_vign001109.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000018_vign001068.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_vign002991.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000033_vign000179.png,Bosmina_1
05042021_Huron_140_2mm_rep1_MS_000008_vign002211.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000015_vign000947.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003022.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003025.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004031.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_vign001613.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000016_vign002239.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000032_vign000174.png,Bosmina_1
04192021_Huron_40_2mm_Rep2_MS_000010_vign000780.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002759.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002639.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_vign003904.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000015_vign000943.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002271.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000018_vign001061.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003102.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002833.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000014_vign000921.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000009_vign000306.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000026_vign004223.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000014_vign000927.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003404.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003554.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000019_vign001970.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002886.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000008_vign000295.png,Bosmina_1
04192021_Huron_40_2mm_Rep2_MS_000016_vign000992.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000033_vign002138.png,Chironomid
04192021_Huron_40_2mm_Rep2_MS_000007_vign000661.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004150.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000002_vign002381.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004296.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002360.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000008_vign001620.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000008_vign001631.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_vign003638.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000036_vign000430.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000031_vign000412.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000023_vign003930.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_vign002947.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000028_vign004391.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003781.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004211.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004195.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000017_vign001026.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000016_vign001004.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000009_vign002217.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000007_vign002702.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000027_vign000388.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000021_vign003849.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000017_vign001910.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002916.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002857.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004239.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000004_vign002488.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002303.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000009_vign000746.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000028_vign004390.png,Chironomid
20180528_Huron_293_2mm_rep2_000012_vign003136.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000011_vign000823.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000013_vign003178.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_vign001564.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_vign003691.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000005_vign002598.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000016_vign001826.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000026_vign004213.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_vign003890.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000002_vign000505.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004139.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000011_vign000804.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003084.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002766.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000009_vign001643.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000013_vign003194.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000005_vign002575.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_vign003997.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002638.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000021_vign000359.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000013_vign003247.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004315.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000028_vign004376.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_vign003933.png,Calanoid_1
20180508_Huron_117_2mm_rep2_000013_vign004472.png,Herpacticoida
04192021_Huron_40_2mm_Rep2_MS_000004_vign000574.png,Calanoid_1
20180508_Huron_117_2mm_rep2_000002_vign004462.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000023_vign003926.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003560.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000018_vign001057.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_vign001553.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002831.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004164.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000015_vign000094.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000010_vign002945.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004246.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000008_vign000702.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000028_vign004395.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003342.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_vign001524.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000010_vign000786.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000010_vign002218.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002657.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000017_vign000110.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000011_vign003061.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003339.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002809.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000019_vign000228.png,Bosmina_1
04192021_Huron_40_2mm_Rep2_MS_000009_vign000732.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004328.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000030_vign002129.png,Chironomid
20180528_Huron_293_2mm_rep2_000004_vign002499.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004173.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000007_vign002711.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000015_vign001806.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_vign002963.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003856.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003500.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003455.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_vign003971.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003097.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000003_vign000527.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000006_vign002196.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004307.png,Calanoid_1
20180508_Huron_115_2mm_rep2_000031_vign004526.png,Herpacticoida
04192021_Huron_40_2mm_Rep2_MS_000004_vign000579.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003135.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000010_vign002222.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000010_vign001651.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000011_vign000813.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000012_vign000858.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002780.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000015_vign000938.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000005_vign000617.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002422.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_vign001500.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003446.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_vign001569.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000018_vign000113.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000011_vign002999.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000040_vign000457.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000021_vign003814.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004352.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002435.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000012_vign001733.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000005_vign001849.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000005_vign000609.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004193.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000008_vign000051.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000001_vign002310.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003067.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003328.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002614.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002931.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000010_vign001676.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000028_vign004408.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003442.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000008_vign001616.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003048.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000010_vign000063.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000021_vign003854.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004070.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000018_vign001075.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003109.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002343.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000018_vign000346.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000009_vign002919.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002775.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000013_vign000891.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003164.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004015.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_vign003927.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000019_vign000116.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_vign001609.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003330.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004072.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002860.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004129.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003472.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000006_vign000036.png,Bosmina_1
20220525_FISHI_158_2mm_rep1_KG_000013_vign001752.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_vign003945.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000006_vign001852.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000009_vign000304.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000021_vign003778.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000013_vign003196.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000011_vign001707.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000017_vign000100.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000005_vign002603.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000014_vign003256.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000010_vign000772.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000011_vign000818.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000014_vign001782.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000012_vign001885.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000008_vign000298.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000013_vign003246.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_vign003911.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003507.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000005_vign000600.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000013_vign000861.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000034_vign000420.png,Bosmina_1
20220525_FISHI_158_2mm_rep1_KG_000008_vign001632.png,Calanoid_1
20180508_Huron_117_2mm_rep2_000001_vign004459.png,Bosmina_1
20220525_FISHI_158_2mm_rep1_KG_000007_vign001594.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000044_vign000242.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000023_vign004009.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002863.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000005_vign002605.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004038.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002367.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003438.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000014_vign003253.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_vign001517.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000022_vign001984.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003336.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000009_vign000052.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000012_vign003147.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_vign001577.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000014_vign001780.png,Chironomid
20180528_Huron_293_2mm_rep2_000001_vign002306.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000014_vign001786.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000010_vign001672.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002427.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000014_vign003305.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_vign003752.png,Calanoid_1
20180508_Huron_115_2mm_rep2_000021_vign004512.png,Herpacticoida
20180508_Huron_115_2mm_rep2_000019_vign004510.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000019_vign003675.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002842.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003837.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003539.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003410.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_vign001533.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000008_vign000693.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_vign003654.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002668.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000037_vign002016.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000008_vign001868.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003529.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000007_vign002744.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_vign003990.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002331.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_vign003699.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002627.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003393.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000009_vign001639.png,Calanoid_1
20180508_Huron_117_2mm_rep2_000021_vign004478.png,Bosmina_1
20220525_FISHI_158_2mm_rep1_KG_000012_vign001750.png,Bosmina_1
20220525_FISHI_158_2mm_rep1_KG_000011_vign001693.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002345.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000013_vign003250.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_vign001511.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000021_vign001978.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004297.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000026_vign001993.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003407.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004043.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004281.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000010_vign000793.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004253.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000028_vign004380.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003579.png,Calanoid_1
20180508_Huron_115_2mm_rep2_000004_vign004495.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000005_vign000280.png,Herpacticoida
20180509_Huron_129_2mm_rep2_000004_vign001846.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000014_vign000907.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000031_vign002131.png,Chironomid
20180528_Huron_293_2mm_rep2_000014_vign003278.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000015_vign001803.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003373.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000004_vign002518.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000001_vign000472.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_vign003882.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000009_vign000738.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003051.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000013_vign001766.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000013_vign001762.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000009_vign000308.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000004_vign002502.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000008_vign000709.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003021.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003165.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003129.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003511.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002292.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004324.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_vign001579.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002379.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000012_vign000076.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_vign002992.png,Calanoid_1
20180508_Huron_115_2mm_rep2_000032_vign004527.png,Herpacticoida
04192021_Huron_40_2mm_Rep2_MS_000005_vign000596.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002455.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000016_vign000974.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000006_vign000631.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000039_vign000202.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000010_vign002937.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000010_vign000758.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000017_vign001035.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000010_vign001673.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_vign003678.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003426.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002316.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003057.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_vign003906.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000014_vign003264.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004275.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000003_vign002188.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000013_vign003211.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004134.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000001_vign000487.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000010_vign000787.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003155.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002433.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_vign001506.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000015_vign001896.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_vign003764.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000015_vign002237.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_vign001551.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000001_vign000475.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_vign002940.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004293.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003469.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000014_vign002232.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003488.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000002_vign000513.png,Calanoid_1
